"store","websites","attribute_set","type","category_ids","sku","has_options","name","meta_title","meta_description","image","small_image","thumbnail","gallery","url_key","url_path","options_container","image_label","small_image_label","thumbnail_label","msrp_enabled","msrp_display_actual_price_type","ingredients","temperature","amount_of_water","time","nice_flowery_sentence","brewing","status","visibility","tax_class_id","price","special_price","weight","minimal_price","msrp","gift_wrapping_price","description","short_description","meta_keyword","custom_layout_update","special_from_date","special_to_date","news_from_date","news_to_date","custom_design_from","custom_design_to","qty","min_qty","use_config_min_qty","is_qty_decimal","backorders","use_config_backorders","min_sale_qty","use_config_min_sale_qty","max_sale_qty","use_config_max_sale_qty","is_in_stock","low_stock_date","notify_stock_qty","use_config_notify_stock_qty","manage_stock","use_config_manage_stock","stock_status_changed_auto","use_config_qty_increments","qty_increments","use_config_enable_qty_inc","enable_qty_increments","is_decimal_divided","stock_status_changed_automatically","use_config_enable_qty_increments","product_name","store_id","product_type_id","product_status_changed","product_changed_websites","page_layout","gift_message_available","gift_wrapping_available","is_recurring","custom_design","country_of_manufacture","is_new","is_featured","is_best_selling","is_promotion"
"admin","base","Default","simple","5,6,7,16,21,56,66,81,84,93,95","GOUR0004-02","0","Jour de Fete (100 gr)","","","","","","","jour-de-fete","jour-de-fete-2071.html","Block after Info Column","","","","Use config","Use config","Black tea blend of candied orange, spices, and a sprinkling of gold dust.","96-98乎C","2g for 200ml","3-5 mins","Spread a little festive cheer with spices and sprightly flavours. A dash of gold to brighten up the atmosphere.","","Enabled","Not Visible Individually","Taxable Goods","25.0000","","110.0000","","","","test description","test description","","","","","","","","","99.0000","0.0000","1","0","0","1","1.0000","1","10000.0000","1","1","","1.0000","1","1","1","0","1","0.0000","1","0","0","0","1","Jour de Fete (100 gr)","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","5,6,7,16,21,56,66,81,84,93,95","GOUR0004-04","0","Jour de Fete (200 gr) -10% Off","","","","","","","jour-de-fete","jour-de-fete-2074.html","Block after Info Column","/","/","/","Use config","Use config","Black tea blend of candied orange, spices, and a sprinkling of gold dust.","96-98乎C","2g for 200ml","3-5 mins","Spread a little festive cheer with spices and sprightly flavours. A dash of gold to brighten up the atmosphere.","","Enabled","Not Visible Individually","Taxable Goods","45.0000","","220.0000","","","","test description","test description","","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2015-05-22 10:03:51","0.0000","1","0","1","1","1","0.0000","1","0","0","1","1","Jour de Fete (200 gr) -10% Off","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","5,6,7,16,21,56,66,81,84,93,95","GOUR0004-03","0","Jour de Fete (50 gr)","","","","","","","jour-de-fete","jour-de-fete-2072.html","Block after Info Column","","","","Use config","Use config","Black tea blend of candied orange, spices, and a sprinkling of gold dust.","96-98乎C","2g for 200ml","3-5 mins","Spread a little festive cheer with spices and sprightly flavours. A dash of gold to brighten up the atmosphere.","","Enabled","Not Visible Individually","Taxable Goods","12.5000","","50.0000","","","","test description","test description","","","","","","","","","99.0000","0.0000","1","0","0","1","1.0000","1","10000.0000","1","1","","1.0000","1","1","1","0","1","0.0000","1","0","0","0","1","Jour de Fete (50 gr)","0","simple","","","","","","","","","","","",""
"admin","base","Default","grouped","5,6,7,16,21,56,66,81,84,93,95","GOUR0004","0","Jour de Fete Black Tea","","","","","","","jour-de-fete","jour-de-fete-2073.html","Block after Info Column","","","","","","Black tea blend of candied orange, spices, and a sprinkling of gold dust.","96-98乎C","2g for 200ml","3-5 mins","Spread a little festive cheer with spices and sprightly flavours. A dash of gold to brighten up the atmosphere.","","Enabled","Catalog, Search","","","","","","","","test description","test description","","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","","1","1","0","0","1","0.0000","1","0","0","0","1","Jour de Fete Black Tea","0","grouped","","","","","","","","","","","",""
"admin","base","Default","simple","56","GC0009","0","Jun Shan Silver Needle","","","","","","","jun-shan-silver-needle","jun-shan-silver-needle.html","Block after Info Column","","","","Use config","Use config","Downy long buds.","70-80乎C","2g for 200ml","3-4 mins","Imperial harvest of one of China's rarest teas. Only 5 kilograms are produced each year.","","Disabled","Catalog, Search","Taxable Goods","78.0000","","40.0000","","","","test description","test description","","","","","","","","","99.0000","0.0000","1","0","0","1","1.0000","1","10000.0000","1","0","","1.0000","1","1","0","0","1","0.0000","1","0","0","0","1","Jun Shan Silver Needle","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","4,5,6,7,11,16,18,23,56,84,88,91","GC0018","0","Keemun Red Gongfu","","","","","","","keemun-red-gongfu","keemun-red-gongfu.html","Block after Info Column","","","","Use config","Use config","Tightly twisted black leaves and golden buds.","96-98乎C","2g for 200ml","2-4mins","Keemun teas are harvested from the fields amongst the Yellow Mountains and the Yangtze River, making it one of the most renowned Chinese black teas. ","","Enabled","Catalog, Search","Taxable Goods","38.0000","31.2000","80.0000","","","","test description","test description","","","2014-01-27 00:00:00","2014-02-02 00:00:00","","","","","99.0000","0.0000","1","0","0","1","1.0000","1","10000.0000","1","1","","1.0000","1","1","1","0","1","0.0000","1","0","0","0","1","Keemun Red Gongfu","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","56","GOUR0078-02","0","Lapsang Gold (100 gr)","","","","","","","lapsang-gold","lapsang-gold-437.html","Block after Info Column","/","/","/","Use config","Use config","","","","","","","Disabled","Not Visible Individually","Taxable Goods","18.0000","","110.0000","","","","test description","test description","","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2015-05-22 10:03:57","0.0000","1","0","1","1","1","0.0000","1","0","0","1","1","Lapsang Gold (100 gr)","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","56","GOUR0078-03","0","Lapsang Gold (200 gr) -10% Off","","","","","","","lapsang-gold","lapsang-gold-438.html","Block after Info Column","/","/","/","Use config","Use config","","","","","","","Disabled","Not Visible Individually","Taxable Goods","32.4000","","220.0000","","","","test description","test description","","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2015-05-22 10:03:58","0.0000","1","0","1","1","1","0.0000","1","0","0","1","1","Lapsang Gold (200 gr) -10% Off","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","56","GOUR0078-01","0","Lapsang Gold (50 gr)","","","","","","","lapsang-gold","lapsang-gold-436.html","Block after Info Column","/","/","/","Use config","Use config","","","","","","","Disabled","Not Visible Individually","Taxable Goods","9.0000","","50.0000","","","","test description","test description","","","2015-02-24 00:00:00","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2015-05-22 10:04:00","0.0000","1","0","1","1","1","0.0000","1","0","0","1","1","Lapsang Gold (50 gr)","0","simple","","","","","","","","","","","",""
"admin","base","Default","grouped","56","GOUR0078","0","Lapsang Gold Black Tea","","","","","","","lapsang-gold","lapsang-gold.html","Block after Info Column","/","/","/","","","","","","","","","Disabled","Catalog, Search","","","","","","","","test description","test description","","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Lapsang Gold Black Tea","0","grouped","","","","","","","","","","","",""
"admin","base","Default","simple","56","GOUR0079-02","0","Lapsang Souchong (100 gr)","","","","","","","lapsang-souchong","lapsang-souchong-441.html","Block after Info Column","/","/","/","Use config","Use config","","","","","","","Disabled","Not Visible Individually","Taxable Goods","18.0000","","110.0000","","","","test description","test description","","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2015-05-22 10:04:02","0.0000","1","0","1","1","1","0.0000","1","0","0","1","1","Lapsang Souchong (100 gr)","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","56","GOUR0079-03","0","Lapsang Souchong (200 gr) -10% Off","","","","","","","lapsang-souchong","lapsang-souchong-442.html","Block after Info Column","/","/","/","Use config","Use config","","","","","","","Disabled","Not Visible Individually","Taxable Goods","32.4000","","220.0000","","","","test description","test description","","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2015-05-22 10:04:04","0.0000","1","0","1","1","1","0.0000","1","0","0","1","1","Lapsang Souchong (200 gr) -10% Off","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","56","GOUR0079-01","0","Lapsang Souchong (50 gr)","","","","","","","lapsang-souchong","lapsang-souchong-444.html","Block after Info Column","/","/","/","Use config","Use config","","","","","","","Disabled","Not Visible Individually","Taxable Goods","9.0000","","50.0000","","","","test description","test description","","","2015-02-24 00:00:00","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2015-05-22 10:04:06","0.0000","1","0","1","1","1","0.0000","1","0","0","1","1","Lapsang Souchong (50 gr)","0","simple","","","","","","","","","","","",""
"admin","base","Default","grouped","56","GOUR0079","0","Lapsang Souchong Black Tea","","","","","","","lapsang-souchong","lapsang-souchong.html","Block after Info Column","/","/","/","","","","","","","","","Disabled","Catalog, Search","","","","","","","","test description","test description","","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Lapsang Souchong Black Tea","0","grouped","","","","","","","","","","","",""
"admin","base","Default","simple","5,6,7,17,20,22,56,66,83,85,88,89,93,94","GOUR0063-01","0","Lavender (10 gr)","","","","","","","lavender","lavender.html","Block after Info Column","","","","Use config","Use config","Egyptian lavender florets.","100乎C","2g for 200ml","6-8 mins","A prized commodity in ancient Rome, lavender was used for sacred ceremonies. Today it is popular for its sweet fragrance and its relaxing properties. ","","Enabled","Not Visible Individually","Taxable Goods","5.0000","","20.0000","","","","test description","test description","","","","","","","","","99.0000","0.0000","1","0","0","1","1.0000","1","10000.0000","1","1","","1.0000","1","1","1","0","1","0.0000","1","0","0","0","1","Lavender (10 gr)","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","5,6,7,17,20,22,56,66,83,85,88,89,93,94","GOUR0063-02","0","Lavender (100 gr)","","","","","","","lavender","lavender-2286.html","Block after Info Column","","","","Use config","Use config","Egyptian lavender florets.","100乎C","2g for 200ml","6-8 mins","A prized commodity in ancient Rome, lavender was used for sacred ceremonies. Today it is popular for its sweet fragrance and its relaxing properties. ","","Enabled","Not Visible Individually","Taxable Goods","25.0000","","110.0000","","","","test description","test description","","","","","","","","","99.0000","0.0000","1","0","0","1","1.0000","1","10000.0000","1","1","","1.0000","1","1","1","0","1","0.0000","1","0","0","0","1","Lavender (100 gr)","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","5,6,7,17,20,22,56,66,83,85,88,89,93,94","GOUR0063-04","56","Lavender (200 gr) -10% Off","","","","","","","lavender","lavender-2289.html","Block after Info Column","/","/","/","Use config","Use config","Egyptian lavender florets.","100乎C","2g for 200ml","6-8 mins","A prized commodity in ancient Rome, lavender was used for sacred ceremonies. Today it is popular for its sweet fragrance and its relaxing properties. ","","Enabled","Not Visible Individually","Taxable Goods","45.0000","","220.0000","","","","test description","test description","","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2015-05-22 10:04:11","0.0000","1","0","1","1","1","0.0000","1","0","0","1","1","Lavender (200 gr) -10% Off","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","5,6,7,17,20,22,56,66,83,85,88,89,93,94","GOUR0063-03","0","Lavender (50 gr)","","","","","","","lavender","lavender-2287.html","Block after Info Column","","","","Use config","Use config","Egyptian lavender florets.","100乎C","2g for 200ml","6-8 mins","A prized commodity in ancient Rome, lavender was used for sacred ceremonies. Today it is popular for its sweet fragrance and its relaxing properties. ","","Enabled","Not Visible Individually","Taxable Goods","12.5000","","50.0000","","","","test description","test description","","","","","","","","","99.0000","0.0000","1","0","0","1","1.0000","1","10000.0000","1","1","","1.0000","1","1","1","0","1","0.0000","1","0","0","0","1","Lavender (50 gr)","0","simple","","","","","","","","","","","",""
"admin","base","Default","grouped","5,6,7,17,20,22,56,66,83,85,88,89,93,94","GOUR0063","0","Lavender Herb Tea","","","","","","","lavender","lavender-2288.html","Block after Info Column","","","","","","Egyptian lavender florets.","100乎C","2g for 200ml","6-8 mins","A prized commodity in ancient Rome, lavender was used for sacred ceremonies. Today it is popular for its sweet fragrance and its relaxing properties. ","","Enabled","Catalog, Search","","","","","","","","test description","test description","","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","1","1","0","1","0.0000","1","0","0","0","1","Lavender Herb Tea","0","grouped","","","","","","","","","","","",""
"admin","base","Default","simple","5,6,7,17,20,22,56,66,83,85,88,89,93,94","ART0012","0","Lemon Ginger Mint Tea","Caffeine-Free Tea | Lemon Ginger Mint | Artisan Selection | Mint Tea","A herbal tisane of peppermint and lemon myrtle, enjoy a cup of soothing mint tea for the tummy after a hard day's work. The perfect drink for evenings","","","","","lemon-ginger-mint","lemon-ginger-mint.html","Block after Info Column","","","","Use config","Use config","Herbal tisane of peppermint and lemon myrtle.","100乎C","2g for 200ml","6-8 mins","Soothing for the tummy and refreshing for the mind after a hard day, perfect for evenings.  ","","Enabled","Catalog, Search","Taxable Goods","16.6000","","200.0000","","","","test description","test description","","","","","","","","","99.0000","0.0000","1","0","0","1","1.0000","1","10000.0000","1","1","","1.0000","1","1","1","0","1","0.0000","1","0","0","0","1","Lemon Ginger Mint Tea","0","simple","","","","","","","","","","","",""
"admin","base","Default","grouped","56","GOUR0065","0","Lemon Myrtle","","","","","","","lemon-myrtle","lemon-myrtle-2229.html","Block after Info Column","","","","","","Flakes of dried lemon myrtle leaves.","100乎C","2g for 200ml","6-8 mins","Lemon myrtle is used in lieu of lemon to give desserts their lemony flavour. Possesses anti-microbial properties.","","Disabled","Catalog, Search","","","","","","","","test description","test description","","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","1","1","0","1","0.0000","1","0","0","0","1","Lemon Myrtle","0","grouped","","","","","","","","","","","",""
